ID,BD,LF,NL,AY,WRaps,SM,WW,WG,ZR,WT,WR,AG,WT_Bio,SG_Bio,LU_Bio,ZR_Bio,WW_Bio,SM_Bio,Wraps_Bio,WG_Bio,PAST,PASE,FRSD,URLD,linE,Nmin,Norg,Pmin,Porg,SQ,BAU,LSH,LSP,OrgCrops_total,N_total,P_total,UNIT_000010080,UNIT_000020041,UNIT_000020043,UNIT_000020047,UNIT_000010081,UNIT_000010054,UNIT_000010168,UNIT_000010069,UNIT_000010061,UNIT_000010074,UNIT_000020070,UNIT_000010130,UNIT_000010123,UNIT_000010105,UNIT_000010058,UNIT_000010073,UNIT_000010078,UNIT_000020044,UNIT_000020077,UNIT_000010062,UNIT_000010111,UNIT_000010057,UNIT_000010071,UNIT_000020046,UNIT_000010075,UNIT_000010127,UNIT_000010118,UNIT_000010117,UNIT_000010046,UNIT_000010047,UNIT_000010133,UNIT_000010170,UNIT_000020052,UNIT_000020040,UNIT_000010121,UNIT_000010132,UNIT_000010092,UNIT_000010098,UNIT_000010055,UNIT_000020054,UNIT_000020088,UNIT_000020086,UNIT_000020069,UNIT_000020067,UNIT_000010068,UNIT_000010125,UNIT_000010112,UNIT_000010131,UNIT_000010205,UNIT_000020072,UNIT_000020050,UNIT_000010116,UNIT_000010126,UNIT_000020045,UNIT_000020074,UNIT_000010152,UNIT_000010070,UNIT_000010209,UNIT_000010072,UNIT_000010100,UNIT_000010179,UNIT_000010122,UNIT_000010079,UNIT_000010049,UNIT_000010119,UNIT_000070047,UNIT_000070099,UNIT_000070045,UNIT_000070082,UNIT_000070112,UNIT_000070075,UNIT_000010201,UNIT_000010056,UNIT_000010163,UNIT_000010199,UNIT_000010147,UNIT_000070078,UNIT_000070051,UNIT_000070084,UNIT_000010048,UNIT_000010171,UNIT_000010052,UNIT_000070050,UNIT_000070079,UNIT_000070081,UNIT_000070090,UNIT_000070057,UNIT_000030005,UNIT_000070046,UNIT_000010165,UNIT_000010045,UNIT_000010064,UNIT_000040001,UNIT_000030008,UNIT_000030010,UNIT_000010103,UNIT_000030009,UNIT_000070056,UNIT_000070080,UNIT_000070042,UNIT_000040003,UNIT_000030006,UNIT_000030019,UNIT_000060048,UNIT_000010102,UNIT_000070083,UNIT_000060027,UNIT_000060026,UNIT_000060066,UNIT_000060068,UNIT_000060082,UNIT_000070073,UNIT_000050054,UNIT_000050053,UNIT_000050025,UNIT_000060023,UNIT_000060024,UNIT_000010060,UNIT_000050050,UNIT_000010128,UNIT_000050027,UNIT_000060019,UNIT_000060062,UNIT_000050026,UNIT_000060046,UNIT_000050030,UNIT_000060076,UNIT_000050028,UNIT_000070043,UNIT_000050052,UNIT_000010066,UNIT_000080020,UNIT_000050032,UNIT_000080029,UNIT_000080027,UNIT_000070053,UNIT_000080031,UNIT_000080038,UNIT_000080040,UNIT_000060025,UNIT_000010104,UNIT_000080043,UNIT_000080028,UNIT_000080053,UNIT_000080025,UNIT_000070044,UNIT_000080048,UNIT_000050051,UNIT_000050056,UNIT_000050041,UNIT_000080019,UNIT_000060018,UNIT_000050042,UNIT_000050022,UNIT_000080049,UNIT_000080045,UNIT_000050046,UNIT_000080026,UNIT_000080041,UNIT_000010063,UNIT_000050033,UNIT_000080036,UNIT_000090060,UNIT_000090057,UNIT_000090040,UNIT_000090055,UNIT_000090077,UNIT_000090037,UNIT_000090043,UNIT_000080023,UNIT_000090045,UNIT_000060022,UNIT_000090035,UNIT_000090059,UNIT_000050029,UNIT_000090038,UNIT_000090042,UNIT_000090066,UNIT_000090058,UNIT_000090080,UNIT_000090036,UNIT_000090062,UNIT_000090034,UNIT_000090053,UNIT_000090061
1_310,22.7,89.485,11411.31,3.273989,17.92827965,15.0510492,33.13113812,13.79390669,1.444166112,0,5.182318823,0.231707491,0.340425781,0.333213756,0.557785795,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,9.787462625,1.051684637,0,0.764979225,0.672408829,95.97191726,60.20362848,14.98278258,37.59086216,0.37008297,0.195956353,0.17631412,0.257646556,1.633307429,156.1755457,52.57364474,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,1,4,1,2,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,3,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,3,1,1,3,1,3,2,3,2,3,2,4,1,1,1,3,4,1,2,4,1,1,1,1,1,1,3,1,2,1,1,1,4,4,2,2,2,1,3,2,1,3,4,1,3,3,4,1,4,3,2,1,3,2,1,3,1,2,3,3,2,2,2,2,2,2,3,1,3
1_324,22.7,89.4914,11337.32,3.264131,17.76421685,15.0875076,33.20405492,13.83036509,1.444166112,0,5.200548023,0.231707491,0.340425781,0.333213756,0.557785795,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,9.787462625,1.051684637,0,0.764979225,0.669373115,95.77346912,60.0379703,15.04931773,37.47924771,0.356750845,0.195956353,0.182876633,0.264416169,1.633307429,155.8114394,52.52856543,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,1,4,1,2,4,2,2,3,3,1,1,1,1,2,1,1,1,1,1,4,4,1,3,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,2,2,3,1,1,3,1,3,2,3,2,3,2,4,1,1,1,3,4,1,2,4,1,1,1,1,1,1,3,1,2,1,1,1,4,4,2,2,2,1,3,2,1,3,4,1,3,3,4,1,4,3,2,1,3,2,1,3,1,2,3,3,2,2,2,2,2,2,3,1,3
1_326,6.9,89.4343,12016.18,3.511354,21.25106651,14.23849924,31.41277786,13.1526126,1.327244205,0,4.991433563,0.39071723,0.394505308,0.307788413,0.506935109,0.05432086,0.108641719,0.05432086,0.141037755,0.28207551,10.41588464,0.5339322,0,0.436206428,0.666642593,99.59711111,64.224721,13.50217218,40.34673746,0.538902624,0.189374426,0.04466262,0.227060331,1.849625536,163.8218321,53.84890963,1,1,1,4,1,4,2,4,1,2,1,1,2,2,4,2,3,4,1,4,1,2,3,4,1,4,1,2,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,2,1,1,2,1,1,1,1,1,1,4,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,2,2,1,2,2,2,3,3,2,1,3,4,1,1,3,2,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,1,2,4,3,1,3
1_334,24.5,91.8764,9993.76,2.868965,12.09293956,15.1574775,32.59744669,14.55161256,0.733690053,0.009060668,5.783773189,1.561023594,0.370516587,0.700583768,0.290588555,0.555289491,1.110578974,0.555289491,0.22522231,0.45044462,9.892954684,0.733914079,0.253698694,2.373894922,0.733563319,87.56177546,55.23689353,16.09627833,34.42704405,0.181032139,0.307726161,0.353171881,0.158069819,4.258513797,142.798669,50.52332239,2,1,2,4,1,4,3,3,3,3,1,1,2,1,4,2,3,2,2,2,2,2,2,4,2,2,2,2,1,3,4,3,3,3,4,4,4,4,3,3,3,2,1,4,1,4,3,2,4,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,1,2,2,3,4,4,1,4,3,1,2,4,2,2,2,4,2,2,2,4,3,2,3,2,2,2,3,2,3,4,4,2,3,3,3,3,3,3,2,3,2,3,2,3,2,2,1,1,1,3,4,3,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,2,1,1,2,1,3,4,1,3,2,1,1,1,4,2,1,1,2,1,1,1,2,3,3,3,1,1,2,2,2,3,1,3
1_336,27.7,91.6229,9403.99,2.519484,7.807347122,15.89994635,33.69882821,15.87563213,0.709022375,0,6.768357442,1.69384037,0.309037041,0.693863181,0.161257126,0.613234618,1.231746319,0.613234618,0.238962663,0.472648234,8.917638531,1.71958528,0.156620112,2.41919826,0.809699716,81.6465182,51.24548228,17.30297879,31.77139166,0.103576375,0.280932472,0.527874497,0.087616656,4.333983802,132.8920005,49.07437045,1,1,2,4,3,3,2,3,3,3,1,1,4,4,4,2,3,2,2,2,2,2,2,4,2,2,2,2,1,3,2,3,3,3,4,3,4,3,3,3,3,2,1,2,1,3,3,2,4,2,3,1,2,3,2,2,2,2,2,2,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,2,3,3,4,2,1,2,2,2,2,1,2,4,2,2,2,2,2,4,1,2,1,2,2,2,2,2,4,4,4,2,3,3,3,3,3,3,2,3,2,3,2,3,2,3,1,1,1,3,4,3,2,4,1,1,1,1,1,1,3,1,3,1,2,2,2,1,4,2,2,3,3,2,4,3,2,3,2,1,4,1,1,3,2,1,3,2,1,4,3,2,3,3,2,2,2,2,2,4,3,1,3
1_337,29,91.9364,10318.01,2.73832,12.09253536,15.43442784,33.24161208,14.35260522,0.930748314,0,5.47480885,1.28986735,0.255956748,0.649382224,0.274046081,0.512359185,1.038359147,0.512359185,0.14621528,0.278789774,8.078879584,2.713022768,0.156620112,2.567404895,0.730195494,87.71917391,53.77672201,16.43412354,33.38635959,0.108624461,0.310437889,0.377376807,0.203560842,3.667467623,141.4958959,49.82048312,3,1,2,4,3,4,4,4,1,2,1,1,2,2,4,2,3,2,1,4,1,2,3,1,1,4,3,2,4,3,4,3,4,3,4,3,3,3,3,3,3,2,1,2,3,3,1,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,1,4,3,1,2,4,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,3,3,3,1,3,3,3,3,3,3,2,3,2,3,2,3,2,4,1,1,1,3,4,3,2,4,1,1,1,1,1,1,3,1,3,3,2,4,2,1,2,2,2,3,3,2,4,4,3,3,2,1,3,1,4,3,2,1,3,2,1,1,1,2,3,3,2,2,2,2,2,2,3,1,3
1_343,4.5,87.1579,13295.57,3.563935,22.17785415,14.35890462,31.22307828,13.10278529,1.462776692,0,4.852311102,0.226098506,0.318883582,0.308867064,0.514701396,0.051516368,0.103032735,0.051516368,0.061532886,0.123065772,10.55826656,0.39155028,0,0.113258346,0.642550131,101.2640381,65.28493911,13.38085355,40.98451982,0.614319738,0.112248728,0.011442329,0.261989205,1.533116169,166.5489772,54.36537338,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,4,2,1,1,4,1,2,3,4,1,4,1,2,4,2,4,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,4,1,2,1,4,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
1_344,29,91.9343,10325.56,2.739494,12.11384286,15.43496993,33.21894935,14.35314731,0.930748314,0,5.475079896,1.28986735,0.255956748,0.649382224,0.274046081,0.512359185,1.038359147,0.512359185,0.14621528,0.278789774,8.078879584,2.713022768,0.156620112,2.567404895,0.729660884,87.7545429,53.81782114,16.4268415,33.41267356,0.112326391,0.30735079,0.376761976,0.203560842,3.667467623,141.572364,49.83951506,3,1,2,4,3,4,4,4,1,2,1,1,2,2,4,2,3,2,1,4,1,2,3,1,1,4,3,2,4,3,4,3,4,3,4,3,3,3,3,3,3,2,1,2,3,3,1,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,1,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,1,4,3,1,2,4,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,3,3,3,1,3,3,3,3,3,3,2,3,2,3,2,3,2,4,1,1,1,3,4,3,2,4,1,1,1,1,1,1,3,1,3,1,2,4,2,1,2,2,2,3,3,2,4,4,3,3,2,1,3,1,4,3,2,1,3,2,1,1,1,2,3,3,2,2,2,2,2,2,3,1,3
1_345,29,91.9307,10296.86,2.734275,12.05131015,15.43745359,33.30827547,14.3833523,0.931188072,0.00571685,5.491285934,1.28986735,0.255956748,0.635741439,0.24676451,0.512359185,1.024718362,0.512359185,0.132574494,0.265148989,8.078879584,2.713022768,0.156620112,2.567404895,0.731902407,87.76062705,53.70599406,16.47098653,33.33974725,0.114106165,0.304076006,0.378256986,0.203560842,3.585622911,141.4666211,49.81073378,1,1,2,4,2,4,4,4,1,2,1,1,2,2,4,2,3,2,1,4,1,2,3,1,1,4,3,2,4,3,4,3,4,3,4,3,3,3,3,3,3,2,1,2,3,3,1,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,1,4,3,1,2,4,2,2,2,2,1,2,2,2,2,2,3,2,3,2,4,2,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,2,4,3,1,1,3,4,3,2,4,1,1,1,1,1,1,3,1,3,3,2,4,2,1,2,2,2,3,3,2,4,4,3,3,2,1,3,1,4,3,2,1,3,2,1,1,1,2,3,3,3,1,1,2,2,1,3,1,3
1_346,16.3,89.0443,11564.69,3.437862,19.96584956,14.54206868,32.41481767,13.39805509,1.444166112,0,5.040957471,0.231707491,0.340425781,0.333213756,0.557785795,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,10.22690501,0.658192785,0,0.443972714,0.672419836,98.25260476,62.3522951,14.09591087,39.06007718,0.433365261,0.234846033,0.088347981,0.243440724,1.633307429,160.6048999,53.15598805,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,1,4,1,3,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,3,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,3,1,1,3,1,3,2,3,2,3,2,4,1,2,1,2,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,2,2,1,2,2,4,3,3,2,1,3,4,1,1,3,2,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,1,2,4,3,1,3
1_347,9.1,89.6686,11740.78,3.479231,21.02557501,14.34540305,31.98144592,13.0761211,1.513507956,0,4.875141168,0.231707491,0.24796999,0.240757964,0.372874211,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,10.16801067,0.781806179,0.102903297,0.634893925,0.64138121,99.64080461,63.60816278,13.73508377,39.90588605,0.449583856,0.240767827,0.049982526,0.259665791,1.263484261,163.2489674,53.64096982,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,4,4,1,2,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,4,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,3,3,1,2,3,3,4,4,1,4,3,1,2,2,2,2,2,4,2,3,2,1,1,1,1,4,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,2,2,1,2,2,2,3,3,2,1,3,4,1,1,3,2,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,1,2,4,3,1,3
1_372,7.2,89.6807,11734.6,3.48153,20.75983288,14.17798031,31.6934613,13.24339757,1.444166112,0,5.06834414,0.231707491,0.340425781,0.333213756,0.557785795,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,10.16801067,0.781806179,0.102903297,0.695082646,0.657545879,99.10107196,63.51450714,13.58830362,39.85599235,0.483121271,0.245000453,0.049380639,0.222497638,1.633307429,162.6155791,53.44429597,1,1,2,1,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,1,4,1,2,4,2,2,2,1,1,1,1,1,2,1,1,1,1,1,4,4,1,2,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,2,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,3,3,1,2,3,3,4,4,1,4,3,1,2,2,2,2,2,4,2,3,2,1,1,1,1,4,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,2,2,1,2,2,2,3,3,2,1,3,4,1,1,3,2,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,1,2,4,3,1,3
1_377,4.9,88.5379,12487.33,3.554542,22.18387433,14.39907727,31.4360778,13.06818278,1.513507956,0,4.840365735,0.231707491,0.24796999,0.240757964,0.372874211,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,10.49160594,0.39155028,0,0.180566162,0.637758205,101.2966262,65.17743372,13.41165649,40.91973506,0.578704842,0.139689607,0.013746327,0.267859223,1.263484261,166.4740599,54.33139155,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,4,4,1,2,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,4,1,2,1,4,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,3,4,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,4,3,1,3
1_382,16.7,88.9371,11575.15,3.402425,19.61892307,14.64861782,32.25837014,13.55709138,1.444166112,0,5.146719191,0.231707491,0.340425781,0.333213756,0.557785795,0.05432086,0.108641719,0.05432086,0.061532886,0.123065772,10.41717903,0.532637819,0,0.511280531,0.676450935,97.95802159,62.53858116,14.22467227,39.16798144,0.465330002,0.193399951,0.102294938,0.238975109,1.633307429,160.4966028,53.39265371,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,1,2,1,4,1,2,3,4,1,4,1,2,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,3,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,3,1,1,3,1,3,2,3,2,3,2,1,1,2,1,1,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,1,2,1,2,3,1,3,1,2,1,3,4,1,3,1,2,4,1,2,3,1,1,1,1,1,1,2,3,3,2,2,2,2,3,2,3,1,3
1_383,30.6,91.1243,10248.2,2.631083,11.01644192,15.62631428,33.31423715,14.56978282,0.750990844,0.009060668,5.581942394,1.561023594,0.347448867,0.677516048,0.244453115,0.555289491,1.110578974,0.555289491,0.22522231,0.45044462,7.223940873,3.443700894,0.156620112,2.579701516,0.737902391,86.05612927,52.23590155,16.75758979,32.38417045,0.088153824,0.285113323,0.435274474,0.191458379,4.166242916,138.2920308,49.14176025,2,1,2,4,1,4,2,3,3,3,1,3,2,2,4,2,3,2,2,2,2,2,2,4,2,2,2,2,1,3,4,3,3,3,4,3,4,3,3,3,3,2,1,4,1,3,3,2,4,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3,1,2,3,3,4,4,1,4,3,1,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,3,3,3,2,3,3,3,3,3,3,2,4,2,3,3,3,2,4,4,3,4,3,3,1,3,3,3,3,2,3,3,2,3,3,2,1,2,2,2,1,4,2,2,3,3,2,4,3,2,3,2,1,4,1,4,3,2,1,3,2,1,4,3,2,3,3,1,2,3,2,4,4,3,4,3
1_394,27.6,91.5671,9565.14,2.602894,8.692660169,15.68626647,33.55993741,15.67634454,0.732993079,0,6.656158388,1.561023594,0.370516587,0.70586086,0.30114274,0.555289491,1.115856066,0.555289491,0.230499402,0.455721713,9.075553024,1.586264028,0.156620112,2.326002822,0.800212727,82.77003939,52.01024941,16.99894192,32.28293988,0.115834164,0.302509805,0.487871649,0.093784382,4.29017635,134.7802888,49.2818818,1,1,2,4,3,3,2,3,3,3,1,3,2,2,4,2,3,2,2,2,2,2,2,4,2,2,2,2,1,3,4,3,3,3,4,3,4,3,3,3,3,2,1,4,1,3,3,2,4,2,3,1,2,2,2,2,1,2,2,2,2,1,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,1,2,3,3,4,4,1,4,3,1,2,4,2,2,2,4,2,2,2,4,3,2,3,2,2,2,3,2,3,4,4,2,3,3,3,3,3,3,2,3,2,3,2,3,2,4,1,1,1,3,4,1,2,4,1,1,1,1,1,1,3,1,1,2,2,4,1,1,2,2,2,3,1,2,4,3,4,1,3,3,2,4,1,2,3,1,3,2,1,4,3,2,3,3,2,2,1,2,3,4,3,1,3
1_419,9.3,89.6893,11756.45,3.4783,20.90363471,14.28165537,31.87222659,13.08328701,1.437671092,0,4.869586116,0.278106075,0.342082874,0.311671556,0.514701396,0.05432086,0.108641719,0.05432086,0.084732178,0.169464355,9.993269218,0.836170185,0.102903297,0.701554552,0.646341252,99.38450206,63.24015691,13.70542315,39.6659297,0.458301513,0.239564052,0.05420868,0.247925754,1.639935799,162.624659,53.37135285,1,1,2,4,1,4,4,4,1,2,1,1,2,2,4,2,3,2,1,4,1,2,3,4,1,4,1,2,4,2,2,3,1,1,1,1,1,2,1,1,1,1,1,4,4,1,3,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,3,4,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,3,3,1,2,3,3,4,4,1,4,3,1,2,2,2,2,2,4,2,3,2,1,1,1,1,4,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,2,2,1,2,2,2,3,3,2,1,3,4,1,1,3,2,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,1,2,4,3,1,3
1_445,23.5,91.4022,10072.85,2.877977,12.47839558,15.14131758,32.50241336,14.53652512,0.710622333,0.009060668,5.798946211,1.610707915,0.372291027,0.677516048,0.244453115,0.555289491,1.110578974,0.555289491,0.25006447,0.500128941,9.474222401,1.249724944,0.156620112,2.065832222,0.742607659,87.78434876,55.44743015,15.91724894,34.58298481,0.204906999,0.285106851,0.349295209,0.160690941,4.265611557,143.2317789,50.50023376,2,1,2,4,1,4,3,3,3,3,1,1,2,1,4,2,3,2,2,2,2,2,2,4,2,2,2,2,1,4,4,3,3,3,4,3,4,3,3,3,3,3,1,4,1,3,3,2,4,2,3,1,4,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,4,2,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,2,2,2,2,2,4,4,1,2,1,2,2,2,2,2,3,4,4,2,3,3,3,3,3,3,2,3,2,3,2,3,2,2,3,1,3,3,4,3,2,4,1,1,1,1,1,1,3,1,3,3,2,4,2,1,2,3,1,2,3,2,1,3,4,1,1,3,3,1,1,1,1,1,1,1,1,4,1,2,3,3,2,1,2,2,2,4,3,1,3
1_458,30.6,91.1214,10240.94,2.629146,10.97159161,15.62963653,33.32088164,14.58805517,0.750990844,0.009060668,5.598553618,1.561023594,0.347448867,0.677516048,0.244453115,0.555289491,1.110578974,0.555289491,0.22522231,0.45044462,7.223940873,3.443700894,0.156620112,2.579701516,0.739202172,85.99087043,52.20731206,16.76468251,32.36565731,0.088153824,0.285113323,0.436769484,0.189963369,4.166242916,138.1981825,49.13033982,2,1,2,4,1,4,2,3,3,3,1,3,2,2,4,2,3,2,2,2,2,2,2,4,2,2,2,2,1,3,4,3,3,3,4,3,4,3,3,3,3,2,1,4,1,3,3,2,4,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,3,3,1,2,3,3,4,4,1,4,3,1,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,3,3,3,2,3,3,3,3,3,3,2,4,2,3,3,3,2,4,3,3,4,3,3,1,3,3,3,3,2,3,3,2,3,3,2,1,2,2,2,1,4,2,2,3,3,2,4,3,2,3,2,1,4,1,4,3,2,1,3,2,1,4,3,2,3,3,1,2,3,2,4,4,3,4,3
1_467,6.6,89.0114,11717.63,3.497231,21.07842345,14.33517001,31.4382419,13.4647331,1.422623912,0,5.23179847,0.278106075,0.342082874,0.311671556,0.514701396,0.05432086,0.108641719,0.05432086,0.084732178,0.169464355,10.49160594,0.39155028,0,0.227811072,0.674493486,99.54146397,64.359862,13.48671388,40.40625377,0.581332436,0.155040967,0.046034664,0.217591933,1.639935799,163.901326,53.89296765,1,1,2,4,1,4,4,4,1,2,1,1,4,1,4,2,3,2,2,2,1,2,3,4,1,4,1,2,4,2,2,3,1,1,1,1,1,2,1,4,1,1,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,3,4,1,2,1,3,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,2,2,3,3,2,1,3,4,1,1,4,2,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,1,2,3,4,3,1,3
